company,column,source,is_real
Indofood,diversity_women_pct,calibrated,no
Indofood,diversity_women_pct_trend,calibrated,no
Indofood,emissions_intensity,calibrated,no
Indofood,emissions_intensity_trend,calibrated,no
Indofood,employee_sentiment_trend,calibrated,no
Indofood,env_fines_12mo,calibrated,no
Indofood,esg_cagr_5yr,calibrated,no
Indofood,esg_e_cagr,calibrated,no
Indofood,esg_e_today,calibrated,no
Indofood,esg_g_cagr,calibrated,no
Indofood,esg_g_today,calibrated,no
Indofood,esg_s_cagr,calibrated,no
Indofood,esg_s_today,calibrated,no
Indofood,esg_score_5yr_ago,calibrated,no
Indofood,esg_score_today,calibrated,no
Indofood,exec_turnover_12mo,calibrated,no
Indofood,green_capex_pct,calibrated,no
Indofood,green_capex_pct_trend,calibrated,no
Indofood,hires_6mo,calibrated,no
Indofood,hires_growth,calibrated,no
Indofood,hires_per_m_rev,calibrated,no
Indofood,hires_prev_6mo,calibrated,no
Indofood,insider_sell_ratio,calibrated,no
Indofood,labour_controversy_12mo,calibrated,no
Indofood,litigation_actions_12mo,calibrated,no
Indofood,pb_ratio,calibrated,no
Indofood,pe_ratio,calibrated,no
Indofood,renewable_pct,calibrated,no
Indofood,renewable_pct_trend,calibrated,no
Indofood,rev_growth_yoy,calibrated,no
Indofood,revenue_usd_b,calibrated,no
Indofood,say_do_confidence,calibrated,no
Indofood,say_do_gap,calibrated,no
Indofood,sector,calibrated,no
Indofood,sentiment_score,calibrated,no
Indofood,sentiment_trend,calibrated,no
Indofood,stated_commitments,calibrated,no
Indofood,ticker,calibrated,no
Advanced Info Service,ai_earnings_mentions,calibrated,no
Advanced Info Service,ai_job_pct,calibrated,no
Advanced Info Service,ai_patent_count,calibrated,no
Advanced Info Service,board_independence_pct,calibrated,no
Advanced Info Service,board_independence_pct_trend,calibrated,no
Advanced Info Service,claim_articles_12mo,calibrated,no
Advanced Info Service,claim_share,calibrated,no
Advanced Info Service,claims_source,calibrated,no
Advanced Info Service,company,calibrated,no
Advanced Info Service,company_stage,calibrated,no
Advanced Info Service,controversy_flags_12mo,calibrated,no
Advanced Info Service,controversy_flags_e,calibrated,no
Advanced Info Service,controversy_flags_g,calibrated,no
Advanced Info Service,controversy_flags_s,calibrated,no
Advanced Info Service,controversy_intensity_e,calibrated,no
Advanced Info Service,controversy_intensity_g,calibrated,no
Advanced Info Service,controversy_intensity_s,calibrated,no
Advanced Info Service,country,calibrated,no
Advanced Info Service,data_source,calibrated,no
Advanced Info Service,diversity_women_pct,calibrated,no
Advanced Info Service,diversity_women_pct_trend,calibrated,no
Advanced Info Service,emissions_intensity,calibrated,no
Advanced Info Service,emissions_intensity_trend,calibrated,no
Advanced Info Service,employee_sentiment_trend,calibrated,no
Advanced Info Service,env_fines_12mo,calibrated,no
Advanced Info Service,esg_cagr_5yr,calibrated,no
Advanced Info Service,esg_e_cagr,calibrated,no
Advanced Info Service,esg_e_today,calibrated,no
Advanced Info Service,esg_g_cagr,calibrated,no
Advanced Info Service,esg_g_today,calibrated,no
Advanced Info Service,esg_s_cagr,calibrated,no
Advanced Info Service,esg_s_today,calibrated,no
Advanced Info Service,esg_score_5yr_ago,calibrated,no
Advanced Info Service,esg_score_today,calibrated,no
Advanced Info Service,exec_turnover_12mo,calibrated,no
Advanced Info Service,green_capex_pct,calibrated,no
Advanced Info Service,green_capex_pct_trend,calibrated,no
Advanced Info Service,hires_6mo,calibrated,no
Advanced Info Service,hires_growth,calibrated,no
Advanced Info Service,hires_per_m_rev,calibrated,no
Advanced Info Service,hires_prev_6mo,calibrated,no
Advanced Info Service,insider_sell_ratio,calibrated,no
Advanced Info Service,labour_controversy_12mo,calibrated,no
Advanced Info Service,litigation_actions_12mo,calibrated,no
Advanced Info Service,pb_ratio,calibrated,no
Advanced Info Service,pe_ratio,calibrated,no
Advanced Info Service,renewable_pct,calibrated,no
Advanced Info Service,renewable_pct_trend,calibrated,no
Advanced Info Service,rev_growth_yoy,calibrated,no
Advanced Info Service,revenue_usd_b,calibrated,no
Advanced Info Service,say_do_confidence,calibrated,no
Advanced Info Service,say_do_gap,calibrated,no
Advanced Info Service,sector,calibrated,no
Advanced Info Service,sentiment_score,calibrated,no
Advanced Info Service,sentiment_trend,calibrated,no
Advanced Info Service,stated_commitments,calibrated,no
Advanced Info Service,ticker,calibrated,no
Bukalapak,ai_earnings_mentions,calibrated,no
Bukalapak,ai_job_pct,calibrated,no
Bukalapak,ai_patent_count,calibrated,no
Bukalapak,board_independence_pct,calibrated,no
Bukalapak,board_independence_pct_trend,calibrated,no
Bukalapak,claim_articles_12mo,calibrated,no
Bukalapak,claim_share,calibrated,no
Bukalapak,claims_source,calibrated,no
Bukalapak,company,calibrated,no
Bukalapak,company_stage,calibrated,no
Bukalapak,controversy_flags_12mo,calibrated,no
Bukalapak,controversy_flags_e,calibrated,no
Bukalapak,controversy_flags_g,calibrated,no
Bukalapak,controversy_flags_s,calibrated,no
Bukalapak,controversy_intensity_e,calibrated,no
Bukalapak,controversy_intensity_g,calibrated,no
Bukalapak,controversy_intensity_s,calibrated,no
Bukalapak,country,calibrated,no
Bukalapak,data_source,calibrated,no
Bukalapak,diversity_women_pct,calibrated,no
Bukalapak,diversity_women_pct_trend,calibrated,no
Bukalapak,emissions_intensity,calibrated,no
Bukalapak,emissions_intensity_trend,calibrated,no
Bukalapak,employee_sentiment_trend,calibrated,no
Bukalapak,env_fines_12mo,calibrated,no
Bukalapak,esg_cagr_5yr,calibrated,no
Bukalapak,esg_e_cagr,calibrated,no
Bukalapak,esg_e_today,calibrated,no
Bukalapak,esg_g_cagr,calibrated,no
Bukalapak,esg_g_today,calibrated,no
Bukalapak,esg_s_cagr,calibrated,no
Bukalapak,esg_s_today,calibrated,no
Bukalapak,esg_score_5yr_ago,calibrated,no
Bukalapak,esg_score_today,calibrated,no
Bukalapak,exec_turnover_12mo,calibrated,no
Bukalapak,green_capex_pct,calibrated,no
Bukalapak,green_capex_pct_trend,calibrated,no
Bukalapak,hires_6mo,calibrated,no
Bukalapak,hires_growth,calibrated,no
Bukalapak,hires_per_m_rev,calibrated,no
Bukalapak,hires_prev_6mo,calibrated,no
Bukalapak,insider_sell_ratio,calibrated,no
Bukalapak,labour_controversy_12mo,calibrated,no
Bukalapak,litigation_actions_12mo,calibrated,no
Bukalapak,pb_ratio,calibrated,no
Bukalapak,pe_ratio,calibrated,no
Bukalapak,renewable_pct,calibrated,no
Bukalapak,renewable_pct_trend,calibrated,no
Bukalapak,rev_growth_yoy,calibrated,no
Bukalapak,revenue_usd_b,calibrated,no
Bukalapak,say_do_confidence,calibrated,no
Bukalapak,say_do_gap,calibrated,no
Bukalapak,sector,calibrated,no
Bukalapak,sentiment_score,calibrated,no
Bukalapak,sentiment_trend,calibrated,no
Bukalapak,stated_commitments,calibrated,no
Bukalapak,ticker,calibrated,no
MR DIY,ai_earnings_mentions,calibrated,no
MR DIY,ai_job_pct,calibrated,no
MR DIY,ai_patent_count,calibrated,no
MR DIY,board_independence_pct,calibrated,no
MR DIY,board_independence_pct_trend,calibrated,no
MR DIY,claim_articles_12mo,calibrated,no
MR DIY,claim_share,calibrated,no
MR DIY,claims_source,calibrated,no
MR DIY,company,calibrated,no
MR DIY,company_stage,calibrated,no
MR DIY,controversy_flags_12mo,calibrated,no
MR DIY,controversy_flags_e,calibrated,no
MR DIY,controversy_flags_g,calibrated,no
MR DIY,controversy_flags_s,calibrated,no
MR DIY,controversy_intensity_e,calibrated,no
MR DIY,controversy_intensity_g,calibrated,no
MR DIY,controversy_intensity_s,calibrated,no
MR DIY,country,calibrated,no
MR DIY,data_source,calibrated,no
MR DIY,diversity_women_pct,calibrated,no
MR DIY,diversity_women_pct_trend,calibrated,no
MR DIY,emissions_intensity,calibrated,no
MR DIY,emissions_intensity_trend,calibrated,no
MR DIY,employee_sentiment_trend,calibrated,no
MR DIY,env_fines_12mo,calibrated,no
MR DIY,esg_cagr_5yr,calibrated,no
MR DIY,esg_e_cagr,calibrated,no
MR DIY,esg_e_today,calibrated,no
MR DIY,esg_g_cagr,calibrated,no
MR DIY,esg_g_today,calibrated,no
MR DIY,esg_s_cagr,calibrated,no
MR DIY,esg_s_today,calibrated,no
MR DIY,esg_score_5yr_ago,calibrated,no
MR DIY,esg_score_today,calibrated,no
MR DIY,exec_turnover_12mo,calibrated,no
MR DIY,green_capex_pct,calibrated,no
MR DIY,green_capex_pct_trend,calibrated,no
MR DIY,hires_6mo,calibrated,no
MR DIY,hires_growth,calibrated,no
MR DIY,hires_per_m_rev,calibrated,no
MR DIY,hires_prev_6mo,calibrated,no
MR DIY,insider_sell_ratio,calibrated,no
MR DIY,labour_controversy_12mo,calibrated,no
MR DIY,litigation_actions_12mo,calibrated,no
MR DIY,pb_ratio,calibrated,no
MR DIY,pe_ratio,calibrated,no
MR DIY,renewable_pct,calibrated,no
MR DIY,renewable_pct_trend,calibrated,no
MR DIY,rev_growth_yoy,calibrated,no
MR DIY,revenue_usd_b,calibrated,no
MR DIY,say_do_confidence,calibrated,no
MR DIY,say_do_gap,calibrated,no
MR DIY,sector,calibrated,no
MR DIY,sentiment_score,calibrated,no
MR DIY,sentiment_trend,calibrated,no
MR DIY,stated_commitments,calibrated,no
MR DIY,ticker,calibrated,no
